##########################################
## Diamond Lattice Energy, version 1.0  ##
##  Jonathan Goodman, jmg11@cam.ac.uk   ##
##       Mengman Wei, mw742@cam.ac.uk   ##
##   University of Cambridge, 2018-21   ##
##########################################
InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3
connectivity  1-3-5-7-6-4-2
list_of_connectivity  ['1', '3', '5', '7', '6', '4', '2']
4 rotatable bonds; 81 conformations
Energy of 0 : 0 0 0 0 0 overall 0 array('i', [0, 0, 0, 0])
Energy of 47 : 0 0 0 0 0 overall 0 array('i', [1, 2, 0, 2])
Energy of 47 : 0 0 0 0 0 overall 0 array('i', [1, 2, 0, 2])
Energy of 47 : 0 0 0 0 0 overall 2 array('i', [1, 2, 0, 2])
Energy of 47 : 0 0 0 0 0 overall 24 array('i', [1, 2, 0, 2])
Energy of 47 : 0 0 0 0 0 overall 24 array('i', [1, 2, 0, 2])
Energy of 47 : 0 0 0 1 0 overall 26 array('i', [1, 2, 0, 2])

Energy of 48 : 0 0 0 0 0 overall 0 array('i', [1, 2, 1, 0])
Energy of 48 : 0 0 0 0 0 overall 0 array('i', [1, 2, 1, 0])
Energy of 48 : 0 0 0 0 0 overall 0 array('i', [1, 2, 1, 0])
Energy of 48 : 0 0 0 0 0 overall 2 array('i', [1, 2, 1, 0])
Energy of 48 : 0 0 1 1 0 overall 24 array('i', [1, 2, 1, 0])
Energy of 48 : 0 1 1 1 0 overall -6 array('i', [1, 2, 1, 0])

Energy of 51 : 0 0 0 0 0 overall 0 array('i', [1, 2, 2, 0])
Energy of 51 : 0 0 0 0 0 overall 0 array('i', [1, 2, 2, 0])
Energy of 51 : 0 0 0 0 0 overall 0 array('i', [1, 2, 2, 0])
Energy of 51 : 0 0 0 0 0 overall 2 array('i', [1, 2, 2, 0])
Energy of 51 : 0 0 1 1 0 overall 24 array('i', [1, 2, 2, 0])
Energy of 51 : 0 0 1 3 1 overall 26 array('i', [1, 2, 2, 0])
Energy of 51 : 0 0 1 3 2 overall 24 array('i', [1, 2, 2, 0])

Energy of 52 : 0 0 0 0 0 overall 0 array('i', [1, 2, 2, 1])
Energy of 52 : 0 0 0 0 0 overall 0 array('i', [1, 2, 2, 1])
Energy of 52 : 0 0 0 0 0 overall 0 array('i', [1, 2, 2, 1])
Energy of 52 : 0 0 0 0 0 overall 2 array('i', [1, 2, 2, 1])
Energy of 52 : 0 0 0 0 0 overall 24 array('i', [1, 2, 2, 1])
Energy of 52 : 0 0 0 2 1 overall 26 array('i', [1, 2, 2, 1])
Energy of 52 : 0 0 2 4 1 overall 70 array('i', [1, 2, 2, 1])

Energy of 53 : 0 0 0 0 0 overall 0 array('i', [1, 2, 2, 2])
Energy of 53 : 0 0 0 0 0 overall 0 array('i', [1, 2, 2, 2])
Energy of 53 : 0 0 0 0 0 overall 0 array('i', [1, 2, 2, 2])
Energy of 53 : 0 0 0 0 0 overall 2 array('i', [1, 2, 2, 2])
Energy of 53 : 0 0 0 0 0 overall 24 array('i', [1, 2, 2, 2])
Energy of 53 : 0 0 0 2 1 overall 26 array('i', [1, 2, 2, 2])
Energy of 53 : 0 0 0 3 2 overall 26 array('i', [1, 2, 2, 2])

Energy of 54 : 0 0 0 0 0 overall 0 array('i', [2, 0, 0, 0])
Energy of 54 : 0 0 0 0 0 overall 0 array('i', [2, 0, 0, 0])
Energy of 54 : 0 0 0 0 0 overall 0 array('i', [2, 0, 0, 0])
Energy of 54 : 0 0 0 1 0 overall 2 array('i', [2, 0, 0, 0])
Energy of 54 : 0 0 0 1 0 overall 2 array('i', [2, 0, 0, 0])
Energy of 54 : 0 0 0 1 0 overall 2 array('i', [2, 0, 0, 0])
Energy of 54 : 0 0 0 1 0 overall 2 array('i', [2, 0, 0, 0])

Energy of 55 : 0 0 0 0 0 overall 0 array('i', [2, 0, 0, 1])
Energy of 55 : 0 0 0 0 0 overall 0 array('i', [2, 0, 0, 1])
Energy of 55 : 0 0 0 0 0 overall 0 array('i', [2, 0, 0, 1])
Energy of 55 : 0 0 0 0 0 overall 2 array('i', [2, 0, 0, 1])
Energy of 55 : 0 0 0 0 0 overall 2 array('i', [2, 0, 0, 1])
Energy of 55 : 0 0 0 0 0 overall 2 array('i', [2, 0, 0, 1])
Energy of 55 : 0 0 0 1 0 overall 4 array('i', [2, 0, 0, 1])

Energy of 56 : 0 0 0 0 0 overall 0 array('i', [2, 0, 0, 2])
Energy of 56 : 0 0 0 0 0 overall 0 array('i', [2, 0, 0, 2])
Energy of 56 : 0 0 0 0 0 overall 0 array('i', [2, 0, 0, 2])
Energy of 56 : 0 0 0 0 0 overall 2 array('i', [2, 0, 0, 2])
Energy of 56 : 0 0 0 0 0 overall 2 array('i', [2, 0, 0, 2])
Energy of 56 : 0 0 0 0 0 overall 2 array('i', [2, 0, 0, 2])
Energy of 56 : 0 0 0 1 0 overall 4 array('i', [2, 0, 0, 2])

Energy of 57 : 0 0 0 0 0 overall 0 array('i', [2, 0, 1, 0])
Energy of 57 : 0 0 0 0 0 overall 0 array('i', [2, 0, 1, 0])
Energy of 57 : 0 0 0 0 0 overall 0 array('i', [2, 0, 1, 0])
Energy of 57 : 0 0 0 0 0 overall 2 array('i', [2, 0, 1, 0])
Energy of 57 : 0 0 0 0 0 overall 2 array('i', [2, 0, 1, 0])
Energy of 57 : 0 0 0 1 0 overall 4 array('i', [2, 0, 1, 0])
Energy of 57 : 0 0 0 1 0 overall 4 array('i', [2, 0, 1, 0])

Energy of 58 : 0 0 0 0 0 overall 0 array('i', [2, 0, 1, 1])
Energy of 58 : 0 0 0 0 0 overall 0 array('i', [2, 0, 1, 1])
Energy of 58 : 0 0 0 0 0 overall 0 array('i', [2, 0, 1, 1])
Energy of 58 : 0 0 0 0 0 overall 2 array('i', [2, 0, 1, 1])
Energy of 58 : 0 0 0 0 0 overall 2 array('i', [2, 0, 1, 1])
Energy of 58 : 0 0 0 1 0 overall 4 array('i', [2, 0, 1, 1])
Energy of 58 : 0 0 0 2 1 overall 4 array('i', [2, 0, 1, 1])

Energy of 59 : 0 0 0 0 0 overall 0 array('i', [2, 0, 1, 2])
Energy of 59 : 0 0 0 0 0 overall 0 array('i', [2, 0, 1, 2])
Energy of 59 : 0 0 0 0 0 overall 0 array('i', [2, 0, 1, 2])
Energy of 59 : 0 0 0 0 0 overall 2 array('i', [2, 0, 1, 2])
Energy of 59 : 0 0 0 0 0 overall 2 array('i', [2, 0, 1, 2])
Energy of 59 : 0 0 0 1 0 overall 4 array('i', [2, 0, 1, 2])
Energy of 59 : 0 0 1 2 0 overall 26 array('i', [2, 0, 1, 2])

Energy of 60 : 0 0 0 0 0 overall 0 array('i', [2, 0, 2, 0])
Energy of 60 : 0 0 0 0 0 overall 0 array('i', [2, 0, 2, 0])
Energy of 60 : 0 0 0 0 0 overall 0 array('i', [2, 0, 2, 0])
Energy of 60 : 0 0 0 0 0 overall 2 array('i', [2, 0, 2, 0])
Energy of 60 : 0 0 0 0 0 overall 2 array('i', [2, 0, 2, 0])
Energy of 60 : 0 0 0 1 0 overall 4 array('i', [2, 0, 2, 0])
Energy of 60 : 0 0 0 1 0 overall 4 array('i', [2, 0, 2, 0])

Energy of 61 : 0 0 0 0 0 overall 0 array('i', [2, 0, 2, 1])
Energy of 61 : 0 0 0 0 0 overall 0 array('i', [2, 0, 2, 1])
Energy of 61 : 0 0 0 0 0 overall 0 array('i', [2, 0, 2, 1])
Energy of 61 : 0 0 0 0 0 overall 2 array('i', [2, 0, 2, 1])
Energy of 61 : 0 0 0 0 0 overall 2 array('i', [2, 0, 2, 1])
Energy of 61 : 0 0 0 1 0 overall 4 array('i', [2, 0, 2, 1])
Energy of 61 : 0 0 1 2 0 overall 26 array('i', [2, 0, 2, 1])

Energy of 62 : 0 0 0 0 0 overall 0 array('i', [2, 0, 2, 2])
Energy of 62 : 0 0 0 0 0 overall 0 array('i', [2, 0, 2, 2])
Energy of 62 : 0 0 0 0 0 overall 0 array('i', [2, 0, 2, 2])
Energy of 62 : 0 0 0 0 0 overall 2 array('i', [2, 0, 2, 2])
Energy of 62 : 0 0 0 0 0 overall 2 array('i', [2, 0, 2, 2])
Energy of 62 : 0 0 0 1 0 overall 4 array('i', [2, 0, 2, 2])
Energy of 62 : 0 0 0 2 1 overall 4 array('i', [2, 0, 2, 2])

Energy of 63 : 0 0 0 0 0 overall 0 array('i', [2, 1, 0, 0])
Energy of 63 : 0 0 0 0 0 overall 0 array('i', [2, 1, 0, 0])
Energy of 63 : 0 0 0 0 0 overall 0 array('i', [2, 1, 0, 0])
Energy of 63 : 0 0 0 1 0 overall 2 array('i', [2, 1, 0, 0])
Energy of 63 : 0 0 1 2 0 overall 24 array('i', [2, 1, 0, 0])
Energy of 63 : 0 0 1 2 0 overall 24 array('i', [2, 1, 0, 0])
Energy of 63 : 0 0 1 2 0 overall 24 array('i', [2, 1, 0, 0])

Energy of 64 : 0 0 0 0 0 overall 0 array('i', [2, 1, 0, 1])
Energy of 64 : 0 0 0 0 0 overall 0 array('i', [2, 1, 0, 1])
Energy of 64 : 0 0 0 0 0 overall 0 array('i', [2, 1, 0, 1])
Energy of 64 : 0 0 0 0 0 overall 2 array('i', [2, 1, 0, 1])
Energy of 64 : 0 0 0 0 0 overall 24 array('i', [2, 1, 0, 1])
Energy of 64 : 0 0 0 0 0 overall 24 array('i', [2, 1, 0, 1])
Energy of 64 : 0 0 0 1 0 overall 26 array('i', [2, 1, 0, 1])

Energy of 65 : 0 0 0 0 0 overall 0 array('i', [2, 1, 0, 2])
Energy of 65 : 0 0 0 0 0 overall 0 array('i', [2, 1, 0, 2])
Energy of 65 : 0 0 0 0 0 overall 0 array('i', [2, 1, 0, 2])
Energy of 65 : 0 0 0 0 0 overall 2 array('i', [2, 1, 0, 2])
Energy of 65 : 0 0 0 0 0 overall 24 array('i', [2, 1, 0, 2])
Energy of 65 : 0 0 0 0 0 overall 24 array('i', [2, 1, 0, 2])
Energy of 65 : 0 0 0 1 0 overall 26 array('i', [2, 1, 0, 2])

Energy of 66 : 0 0 0 0 0 overall 0 array('i', [2, 1, 1, 0])
Energy of 66 : 0 0 0 0 0 overall 0 array('i', [2, 1, 1, 0])
Energy of 66 : 0 0 0 0 0 overall 0 array('i', [2, 1, 1, 0])
Energy of 66 : 0 0 0 0 0 overall 2 array('i', [2, 1, 1, 0])
Energy of 66 : 0 0 1 1 0 overall 24 array('i', [2, 1, 1, 0])
Energy of 66 : 0 0 1 3 1 overall 26 array('i', [2, 1, 1, 0])
Energy of 66 : 0 0 1 3 2 overall 24 array('i', [2, 1, 1, 0])

Energy of 67 : 0 0 0 0 0 overall 0 array('i', [2, 1, 1, 1])
Energy of 67 : 0 0 0 0 0 overall 0 array('i', [2, 1, 1, 1])
Energy of 67 : 0 0 0 0 0 overall 0 array('i', [2, 1, 1, 1])
Energy of 67 : 0 0 0 0 0 overall 2 array('i', [2, 1, 1, 1])
Energy of 67 : 0 0 0 0 0 overall 24 array('i', [2, 1, 1, 1])
Energy of 67 : 0 0 0 2 1 overall 26 array('i', [2, 1, 1, 1])
Energy of 67 : 0 0 0 3 2 overall 26 array('i', [2, 1, 1, 1])

Energy of 68 : 0 0 0 0 0 overall 0 array('i', [2, 1, 1, 2])
Energy of 68 : 0 0 0 0 0 overall 0 array('i', [2, 1, 1, 2])
Energy of 68 : 0 0 0 0 0 overall 0 array('i', [2, 1, 1, 2])
Energy of 68 : 0 0 0 0 0 overall 2 array('i', [2, 1, 1, 2])
Energy of 68 : 0 0 0 0 0 overall 24 array('i', [2, 1, 1, 2])
Energy of 68 : 0 0 0 2 1 overall 26 array('i', [2, 1, 1, 2])
Energy of 68 : 0 0 2 4 1 overall 70 array('i', [2, 1, 1, 2])

Energy of 69 : 0 0 0 0 0 overall 0 array('i', [2, 1, 2, 0])
Energy of 69 : 0 0 0 0 0 overall 0 array('i', [2, 1, 2, 0])
Energy of 69 : 0 0 0 0 0 overall 0 array('i', [2, 1, 2, 0])
Energy of 69 : 0 0 0 0 0 overall 2 array('i', [2, 1, 2, 0])
Energy of 69 : 0 0 1 1 0 overall 24 array('i', [2, 1, 2, 0])
Energy of 69 : 0 1 1 1 0 overall -6 array('i', [2, 1, 2, 0])

Energy of 72 : 0 0 0 0 0 overall 0 array('i', [2, 2, 0, 0])
Energy of 72 : 0 0 0 0 0 overall 0 array('i', [2, 2, 0, 0])
Energy of 72 : 0 0 0 0 0 overall 0 array('i', [2, 2, 0, 0])
Energy of 72 : 0 0 0 1 0 overall 2 array('i', [2, 2, 0, 0])
Energy of 72 : 0 0 0 2 1 overall 2 array('i', [2, 2, 0, 0])
Energy of 72 : 0 0 0 2 1 overall 2 array('i', [2, 2, 0, 0])
Energy of 72 : 0 0 0 2 1 overall 2 array('i', [2, 2, 0, 0])

Energy of 73 : 0 0 0 0 0 overall 0 array('i', [2, 2, 0, 1])
Energy of 73 : 0 0 0 0 0 overall 0 array('i', [2, 2, 0, 1])
Energy of 73 : 0 0 0 0 0 overall 0 array('i', [2, 2, 0, 1])
Energy of 73 : 0 0 0 0 0 overall 2 array('i', [2, 2, 0, 1])
Energy of 73 : 0 0 0 0 0 overall 2 array('i', [2, 2, 0, 1])
Energy of 73 : 0 0 0 0 0 overall 2 array('i', [2, 2, 0, 1])
Energy of 73 : 0 0 0 1 0 overall 4 array('i', [2, 2, 0, 1])

Energy of 74 : 0 0 0 0 0 overall 0 array('i', [2, 2, 0, 2])
Energy of 74 : 0 0 0 0 0 overall 0 array('i', [2, 2, 0, 2])
Energy of 74 : 0 0 0 0 0 overall 0 array('i', [2, 2, 0, 2])
Energy of 74 : 0 0 0 0 0 overall 2 array('i', [2, 2, 0, 2])
Energy of 74 : 0 0 0 0 0 overall 2 array('i', [2, 2, 0, 2])
Energy of 74 : 0 0 0 0 0 overall 2 array('i', [2, 2, 0, 2])
Energy of 74 : 0 0 0 1 0 overall 4 array('i', [2, 2, 0, 2])

Energy of 75 : 0 0 0 0 0 overall 0 array('i', [2, 2, 1, 0])
Energy of 75 : 0 0 0 0 0 overall 0 array('i', [2, 2, 1, 0])
Energy of 75 : 0 0 0 0 0 overall 0 array('i', [2, 2, 1, 0])
Energy of 75 : 0 0 0 0 0 overall 2 array('i', [2, 2, 1, 0])
Energy of 75 : 0 0 0 1 1 overall 2 array('i', [2, 2, 1, 0])
Energy of 75 : 0 0 1 3 1 overall 26 array('i', [2, 2, 1, 0])
Energy of 75 : 0 0 1 3 1 overall 26 array('i', [2, 2, 1, 0])

Energy of 76 : 0 0 0 0 0 overall 0 array('i', [2, 2, 1, 1])
Energy of 76 : 0 0 0 0 0 overall 0 array('i', [2, 2, 1, 1])
Energy of 76 : 0 0 0 0 0 overall 0 array('i', [2, 2, 1, 1])
Energy of 76 : 0 0 0 0 0 overall 2 array('i', [2, 2, 1, 1])
Energy of 76 : 0 0 0 0 0 overall 2 array('i', [2, 2, 1, 1])
Energy of 76 : 0 0 1 2 0 overall 26 array('i', [2, 2, 1, 1])
Energy of 76 : 0 0 2 4 1 overall 48 array('i', [2, 2, 1, 1])

Energy of 77 : 0 0 0 0 0 overall 0 array('i', [2, 2, 1, 2])
Energy of 77 : 0 0 0 0 0 overall 0 array('i', [2, 2, 1, 2])
Energy of 77 : 0 0 0 0 0 overall 0 array('i', [2, 2, 1, 2])
Energy of 77 : 0 0 0 0 0 overall 2 array('i', [2, 2, 1, 2])
Energy of 77 : 0 0 0 0 0 overall 2 array('i', [2, 2, 1, 2])
Energy of 77 : 0 0 1 2 0 overall 26 array('i', [2, 2, 1, 2])
Energy of 77 : 0 1 2 2 0 overall -7 array('i', [2, 2, 1, 2])

Energy of 78 : 0 0 0 0 0 overall 0 array('i', [2, 2, 2, 0])
Energy of 78 : 0 0 0 0 0 overall 0 array('i', [2, 2, 2, 0])
Energy of 78 : 0 0 0 0 0 overall 0 array('i', [2, 2, 2, 0])
Energy of 78 : 0 0 0 0 0 overall 2 array('i', [2, 2, 2, 0])
Energy of 78 : 0 0 0 1 1 overall 2 array('i', [2, 2, 2, 0])
Energy of 78 : 0 0 0 2 2 overall 2 array('i', [2, 2, 2, 0])
Energy of 78 : 0 0 0 2 2 overall 2 array('i', [2, 2, 2, 0])

Energy of 79 : 0 0 0 0 0 overall 0 array('i', [2, 2, 2, 1])
Energy of 79 : 0 0 0 0 0 overall 0 array('i', [2, 2, 2, 1])
Energy of 79 : 0 0 0 0 0 overall 0 array('i', [2, 2, 2, 1])
Energy of 79 : 0 0 0 0 0 overall 2 array('i', [2, 2, 2, 1])
Energy of 79 : 0 0 0 0 0 overall 2 array('i', [2, 2, 2, 1])
Energy of 79 : 0 0 0 1 1 overall 2 array('i', [2, 2, 2, 1])
Energy of 79 : 0 0 1 3 1 overall 26 array('i', [2, 2, 2, 1])

Energy of 80 : 0 0 0 0 0 overall 0 array('i', [2, 2, 2, 2])
Energy of 80 : 0 0 0 0 0 overall 0 array('i', [2, 2, 2, 2])
Energy of 80 : 0 0 0 0 0 overall 0 array('i', [2, 2, 2, 2])
Energy of 80 : 0 0 0 0 0 overall 2 array('i', [2, 2, 2, 2])
Energy of 80 : 0 0 0 0 0 overall 2 array('i', [2, 2, 2, 2])
Energy of 80 : 0 0 0 1 1 overall 2 array('i', [2, 2, 2, 2])
Energy of 80 : 0 0 0 2 2 overall 2 array('i', [2, 2, 2, 2])


Dihedral angles, using InChI numbering
Dihedral 1 atoms: 7 5 3 1
Dihedral 2 atoms: 6 7 5 3
Dihedral 3 atoms: 4 6 7 5
Dihedral 4 atoms: 2 4 6 7

Number of conformations with accessible energies (< 200): 71
Conformation, Energy [0, 0] [180.0, 180.0, 180.0, 180.0]
Conformation, Energy [1, 2] [60.0, 180.0, 180.0, 180.0]
Conformation, Energy [2, 2] [-60.0, 180.0, 180.0, 180.0]
Conformation, Energy [3, 2] [180.0, 60.0, 180.0, 180.0]
Conformation, Energy [4, 2] [60.0, 60.0, 180.0, 180.0]
Conformation, Energy [5, 24] [-60.0, 60.0, 180.0, 180.0]
Conformation, Energy [6, 2] [180.0, -60.0, 180.0, 180.0]
Conformation, Energy [7, 24] [60.0, -60.0, 180.0, 180.0]
Conformation, Energy [8, 2] [-60.0, -60.0, 180.0, 180.0]
Conformation, Energy [9, 2] [180.0, 180.0, 60.0, 180.0]
Conformation, Energy [10, 4] [60.0, 180.0, 60.0, 180.0]
Conformation, Energy [11, 4] [-60.0, 180.0, 60.0, 180.0]
Conformation, Energy [12, 2] [180.0, 60.0, 60.0, 180.0]
Conformation, Energy [13, 2] [60.0, 60.0, 60.0, 180.0]
Conformation, Energy [14, 24] [-60.0, 60.0, 60.0, 180.0]
Conformation, Energy [15, 24] [180.0, -60.0, 60.0, 180.0]
Conformation, Energy [17, 26] [-60.0, -60.0, 60.0, 180.0]
Conformation, Energy [18, 2] [180.0, 180.0, -60.0, 180.0]
Conformation, Energy [19, 4] [60.0, 180.0, -60.0, 180.0]
Conformation, Energy [20, 4] [-60.0, 180.0, -60.0, 180.0]
Conformation, Energy [21, 24] [180.0, 60.0, -60.0, 180.0]
Conformation, Energy [22, 26] [60.0, 60.0, -60.0, 180.0]
Conformation, Energy [24, 2] [180.0, -60.0, -60.0, 180.0]
Conformation, Energy [25, 24] [60.0, -60.0, -60.0, 180.0]
Conformation, Energy [26, 2] [-60.0, -60.0, -60.0, 180.0]
Conformation, Energy [27, 2] [180.0, 180.0, 180.0, 60.0]
Conformation, Energy [28, 4] [60.0, 180.0, 180.0, 60.0]
Conformation, Energy [29, 4] [-60.0, 180.0, 180.0, 60.0]
Conformation, Energy [30, 4] [180.0, 60.0, 180.0, 60.0]
Conformation, Energy [31, 4] [60.0, 60.0, 180.0, 60.0]
Conformation, Energy [32, 26] [-60.0, 60.0, 180.0, 60.0]
Conformation, Energy [33, 4] [180.0, -60.0, 180.0, 60.0]
Conformation, Energy [34, 26] [60.0, -60.0, 180.0, 60.0]
Conformation, Energy [35, 4] [-60.0, -60.0, 180.0, 60.0]
Conformation, Energy [36, 2] [180.0, 180.0, 60.0, 60.0]
Conformation, Energy [37, 4] [60.0, 180.0, 60.0, 60.0]
Conformation, Energy [38, 4] [-60.0, 180.0, 60.0, 60.0]
Conformation, Energy [39, 2] [180.0, 60.0, 60.0, 60.0]
Conformation, Energy [40, 2] [60.0, 60.0, 60.0, 60.0]
Conformation, Energy [41, 26] [-60.0, 60.0, 60.0, 60.0]
Conformation, Energy [42, 26] [180.0, -60.0, 60.0, 60.0]
Conformation, Energy [44, 48] [-60.0, -60.0, 60.0, 60.0]
Conformation, Energy [45, 24] [180.0, 180.0, -60.0, 60.0]
Conformation, Energy [46, 26] [60.0, 180.0, -60.0, 60.0]
Conformation, Energy [47, 26] [-60.0, 180.0, -60.0, 60.0]
Conformation, Energy [51, 24] [180.0, -60.0, -60.0, 60.0]
Conformation, Energy [52, 70] [60.0, -60.0, -60.0, 60.0]
Conformation, Energy [53, 26] [-60.0, -60.0, -60.0, 60.0]
Conformation, Energy [54, 2] [180.0, 180.0, 180.0, -60.0]
Conformation, Energy [55, 4] [60.0, 180.0, 180.0, -60.0]
Conformation, Energy [56, 4] [-60.0, 180.0, 180.0, -60.0]
Conformation, Energy [57, 4] [180.0, 60.0, 180.0, -60.0]
Conformation, Energy [58, 4] [60.0, 60.0, 180.0, -60.0]
Conformation, Energy [59, 26] [-60.0, 60.0, 180.0, -60.0]
Conformation, Energy [60, 4] [180.0, -60.0, 180.0, -60.0]
Conformation, Energy [61, 26] [60.0, -60.0, 180.0, -60.0]
Conformation, Energy [62, 4] [-60.0, -60.0, 180.0, -60.0]
Conformation, Energy [63, 24] [180.0, 180.0, 60.0, -60.0]
Conformation, Energy [64, 26] [60.0, 180.0, 60.0, -60.0]
Conformation, Energy [65, 26] [-60.0, 180.0, 60.0, -60.0]
Conformation, Energy [66, 24] [180.0, 60.0, 60.0, -60.0]
Conformation, Energy [67, 26] [60.0, 60.0, 60.0, -60.0]
Conformation, Energy [68, 70] [-60.0, 60.0, 60.0, -60.0]
Conformation, Energy [72, 2] [180.0, 180.0, -60.0, -60.0]
Conformation, Energy [73, 4] [60.0, 180.0, -60.0, -60.0]
Conformation, Energy [74, 4] [-60.0, 180.0, -60.0, -60.0]
Conformation, Energy [75, 26] [180.0, 60.0, -60.0, -60.0]
Conformation, Energy [76, 48] [60.0, 60.0, -60.0, -60.0]
Conformation, Energy [78, 2] [180.0, -60.0, -60.0, -60.0]
Conformation, Energy [79, 26] [60.0, -60.0, -60.0, -60.0]
Conformation, Energy [80, 2] [-60.0, -60.0, -60.0, -60.0]
Energy of 0 : 0 0 0 0 0 overall 0 array('i', [0, 0, 0, 0])
Energy of 0 : 0 0 0 0 0 overall 0 array('i', [0, 0, 0, 0])
Energy of 0 : 0 0 0 0 0 overall 0 array('i', [0, 0, 0, 0])
Energy of 0 : 0 0 0 0 0 overall 0 array('i', [0, 0, 0, 0])
Energy of 0 : 0 0 0 0 0 overall 0 array('i', [0, 0, 0, 0])
Energy of 0 : 0 0 0 0 0 overall 0 array('i', [0, 0, 0, 0])
Energy of 0 : 0 0 0 0 0 overall 0 array('i', [0, 0, 0, 0])


lowest energy 0  at conformation 0

                I#,At,Di,Tw,Nd, x, y, z, Co 
  0  array('i', [1, 0, 0, 0, 5, 0, 0, 0, -1])
  1  array('i', [3, 1, 0, 0, 0, 1, 1, 1, -1])
  2  array('i', [5, 3, 0, 0, 5, 2, 2, 0, -1])
  3  array('i', [7, 5, 0, 0, 0, 3, 3, 1, 0])
  4  array('i', [6, 7, 0, 0, 5, 4, 4, 0, 1])
  5  array('i', [4, 6, 0, 0, 0, 5, 5, 1, 2])
  6  array('i', [2, 4, 0, 0, 5, 6, 6, 0, 3])

7
InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3
C     0.0000    0.0000    0.0000
C     0.8850    0.8850    0.8850
C     1.7700    1.7700    0.0000
C     2.6550    2.6550    0.8850
C     3.5400    3.5400    0.0000
C     4.4250    4.4250    0.8850
C     5.3100    5.3100    0.0000

runningtime: 0.011334000000000004

